Open;High;Low;Close;Volume;Dividends;Stock Splits
2.240000009536743;2.4000000953674316;1.7699999809265137;1.840000033378601;3779770;0.0;0.0
1.830399990081787;1.8797999620437622;1.5499999523162842;1.7000000476837158;2229078;0.0;0.0
1.75;1.75;1.6208000183105469;1.6598000526428223;858823;0.0;0.0
1.7000000476837158;1.7999999523162842;1.5499999523162842;1.5700000524520874;2172245;0.0;0.0
1.7899999618530273;1.7899999618530273;1.5199999809265137;1.559999942779541;828105;0.0;0.0
1.5199999809265137;1.5980000495910645;1.4501999616622925;1.5097999572753906;874055;0.0;0.0
1.5299999713897705;1.75;1.5;1.6296000480651855;2563941;0.0;0.0
1.7869999408721924;1.9900000095367432;1.6002000570297241;1.8799999952316284;1938773;0.0;0.0
2.0;2.069999933242798;1.850000023841858;1.850000023841858;2159919;0.0;0.0
1.7999999523162842;1.889799952507019;1.7000000476837158;1.7999999523162842;1274121;0.0;0.0
1.8300000429153442;1.940000057220459;1.8004000186920166;1.8300000429153442;2122716;0.0;0.0
1.8899999856948853;1.8997999429702759;1.7000000476837158;1.7646000385284424;1346886;0.0;0.0
2.049999952316284;2.0799999237060547;1.8279999494552612;1.8411999940872192;8715321;0.0;0.0
1.809999942779541;1.8997999429702759;1.6699999570846558;1.6699999570846558;2313682;0.0;0.0
1.7400000095367432;1.7400000095367432;1.6119999885559082;1.649999976158142;1436368;0.0;0.0
1.7000000476837158;1.75;1.6200000047683716;1.6995999813079834;939688;0.0;0.0
1.7000000476837158;1.7000000476837158;1.6305999755859375;1.6799999475479126;536302;0.0;0.0
1.7000000476837158;1.7400000095367432;1.6299999952316284;1.7000000476837158;813724;0.0;0.0
1.7300000190734863;1.75;1.6604000329971313;1.7482000589370728;463864;0.0;0.0
1.75;1.8495999574661255;1.7300000190734863;1.7699999809265137;753359;0.0;0.0
1.7599999904632568;1.8697999715805054;1.7200000286102295;1.784600019454956;276981;0.0;0.0
1.819599986076355;1.819599986076355;1.7300000190734863;1.7627999782562256;386251;0.0;0.0
1.7400000095367432;1.75;1.274999976158142;1.4598000049591064;3432232;0.0;0.0
1.4498000144958496;1.4498000144958496;1.1799999475479126;1.2020000219345093;4281210;0.0;0.0
1.2100000381469727;1.260599970817566;1.100000023841858;1.1349999904632568;1435871;0.0;0.0
1.159600019454956;1.159600019454956;1.0399999618530273;1.0499999523162842;1316563;0.0;0.0
1.0499999523162842;1.25;1.0499999523162842;1.25;1596589;0.0;0.0
1.309999942779541;1.350000023841858;1.2502000331878662;1.350000023841858;619905;0.0;0.0
0.699999988079071;0.7300000190734863;0.5699999928474426;0.6200000047683716;21624934;0.0;0.0
0.6201000213623047;0.6988999843597412;0.6000000238418579;0.6496999859809875;3794872;0.0;0.0
0.675000011920929;0.675000011920929;0.5900999903678894;0.609000027179718;2770537;0.0;0.0
0.578000009059906;0.5968000292778015;0.5001000165939331;0.5332000255584717;4055864;0.0;0.0
0.527999997138977;0.5400000214576721;0.4909999966621399;0.503000020980835;2897200;0.0;0.0
0.550000011920929;0.7200000286102295;0.5034999847412109;0.6990000009536743;8206002;0.0;0.0
0.7200000286102295;0.7699999809265137;0.5202000141143799;0.5699999928474426;4974319;0.0;0.0
0.550000011920929;0.5899999737739563;0.550000011920929;0.5899999737739563;1248576;0.0;0.0
0.5899999737739563;0.6200000047683716;0.550000011920929;0.550000011920929;1175516;0.0;0.0
0.5799000263214111;0.5799000263214111;0.550000011920929;0.5633999705314636;565374;0.0;0.0
0.5864999890327454;0.5864999890327454;0.5199999809265137;0.5328999757766724;1511039;0.0;0.0
0.5223000049591064;0.5490000247955322;0.5073999762535095;0.5249000191688538;1032839;0.0;0.0
0.510200023651123;0.5299000144004822;0.4950000047683716;0.49900001287460327;2861116;0.0;0.0
0.49000000953674316;0.5;0.47519999742507935;0.4790000021457672;1768315;0.0;0.0
0.49889999628067017;0.49889999628067017;0.4401000142097473;0.4401000142097473;1153640;0.0;0.0
0.421999990940094;0.5299999713897705;0.421999990940094;0.5299999713897705;2080989;0.0;0.0
0.5799999833106995;0.5799999833106995;0.5099999904632568;0.5199000239372253;1230701;0.0;0.0
0.5299999713897705;0.5299999713897705;0.48989999294281006;0.49000000953674316;1181776;0.0;0.0
0.5;0.5497999787330627;0.4749999940395355;0.5496000051498413;1476994;0.0;0.0
0.5899999737739563;0.5899999737739563;0.5;0.5318999886512756;1211566;0.0;0.0
0.5299999713897705;0.5437999963760376;0.5;0.5005000233650208;608372;0.0;0.0
0.5;0.5299000144004822;0.5;0.5238999724388123;200248;0.0;0.0
0.5224000215530396;0.589900016784668;0.5002999901771545;0.5439000129699707;3033878;0.0;0.0
0.5439000129699707;0.5698999762535095;0.5040000081062317;0.5397999882698059;976836;0.0;0.0
0.5389999747276306;0.550000011920929;0.5141000151634216;0.5403000116348267;243767;0.0;0.0
0.5400000214576721;0.5400000214576721;0.5131999850273132;0.534500002861023;380633;0.0;0.0
0.5299999713897705;0.5299999713897705;0.5;0.5163999795913696;754636;0.0;0.0
0.515999972820282;0.515999972820282;0.5;0.5027999877929688;878214;0.0;0.0
0.5;0.5073999762535095;0.49000000953674316;0.4952000081539154;830140;0.0;0.0
0.5023999810218811;0.532800018787384;0.5001999735832214;0.5037999749183655;407658;0.0;0.0
0.5149999856948853;0.5149999856948853;0.4950000047683716;0.4961000084877014;446898;0.0;0.0
0.4950000047683716;0.53329998254776;0.4950000047683716;0.5270000100135803;1532425;0.0;0.0
0.5299999713897705;0.5498999953269958;0.5;0.5270000100135803;2058999;0.0;0.0
