Open;High;Low;Close;Volume;Dividends;Stock Splits
11.244477156966022;11.544901619270895;10.729462623596191;10.729462623596191;5523868;0.0;0.0
10.858215847642132;11.115723114327048;10.557791385337259;10.729462623596191;774649;0.0;0.0
10.901135349759004;10.901135349759004;10.3432035446167;10.3432035446167;1520458;0.0;0.0
10.38612174987793;10.729464279380853;10.30028570820562;10.38612174987793;2480368;0.0;0.0
10.429038578660158;10.55779263655798;10.300285339355469;10.300285339355469;391802;0.0;0.0
10.3432035446167;10.514874806307166;10.3432035446167;10.3432035446167;158644;0.0;0.0
10.343202982042696;10.343202982042696;10.128613711952985;10.214448928833008;937589;0.0;0.0
10.471955968556657;10.471955968556657;10.042777438545375;10.128613471984863;621861;0.0;0.0
10.30028570820562;10.47195697295708;10.30028570820562;10.38612174987793;264524;0.0;0.0
10.429038578660158;10.471956597959434;10.257367320056193;10.300285339355469;207593;0.0;0.0
9.999859658743297;10.343202982042696;9.956942459599837;10.214448928833008;619251;0.0;0.0
10.300285339355469;10.386121377954016;10.300285339355469;10.300285339355469;268326;0.0;0.0
9.656517249748058;10.128613812343252;9.270256723476757;9.956942558288574;607509;0.0;0.0
9.99986025153532;9.99986025153532;8.883996635794874;9.313175201416016;963840;0.0;0.0
9.441927944589667;9.699435234069824;9.055667419665983;9.699435234069824;477698;0.0;0.0
9.828188503802734;9.956942558288574;9.48484599569338;9.956942558288574;344977;0.0;0.0
9.956943178702696;10.38612174987793;9.956943178702696;10.38612174987793;506022;0.0;0.0
10.300285339355469;10.386121377954016;10.042778042152955;10.300285339355469;307633;0.0;0.0
10.300284118652344;10.729462623596191;10.042776851967428;10.729462623596191;242767;0.0;0.0
10.429038578660158;10.944053173065186;10.042778042152955;10.300285339355469;62859;0.0;0.0
10.3432035446167;10.600710846448974;10.300285524545796;10.3432035446167;28041;0.0;0.0
10.300285339355469;10.471956597959434;10.300285339355469;10.300285339355469;43650;0.0;0.0
10.343203358654742;10.343203358654742;10.21444930075692;10.300285339355469;590445;0.0;0.0
10.300285339355469;10.729463895161945;10.300285339355469;10.300285339355469;51754;0.0;0.0
9.999859757857411;10.128613812343252;9.956942558288574;9.956942558288574;44825;0.0;0.0
10.128614053504357;10.257367292462687;9.956942795362208;10.042778015136719;45785;0.0;0.0
10.300285311646507;10.300285311646507;10.042778015136719;10.042778015136719;66953;0.0;0.0
10.042779335832877;10.042779335832877;9.570682699913089;9.871108055114746;275939;0.0;0.0
9.999859757857411;10.085695794181305;9.914024540126627;9.956942558288574;32370;0.0;0.0
9.9569426100834;10.171531883416291;9.9569426100834;9.999859809875488;64929;0.0;0.0
10.128614053504357;10.214449273278868;9.956942795362208;10.042778015136719;97496;0.0;0.0
10.171530723571777;10.257365931961404;10.042776683097806;10.171530723571777;150270;0.0;0.0
10.128613812343252;10.300285066397928;9.956942558288574;9.956942558288574;241089;0.0;0.0
10.214448928833008;10.386120999779259;10.085695694216422;10.214448928833008;81907;0.0;0.0
10.171530969951156;10.557791463543204;10.171530969951156;10.257366180419922;13189;0.0;0.0
10.214448928833008;10.429038198922719;10.214448928833008;10.214448928833008;10235;0.0;0.0
10.343201958944052;10.343201958944052;10.128612710080453;10.171530723571777;124705;0.0;0.0
10.343203729041774;10.47195697295708;10.343203729041774;10.38612174987793;25425;0.0;0.0
10.557792411696873;10.557792411696873;9.999859809875487;9.999859809875488;56783;0.0;0.0
10.042777776019358;10.042777776019358;9.956942558288574;9.956942558288574;207041;0.0;0.0
10.300284964306133;10.300284964306133;10.085695694216422;10.214448928833008;34711;0.0;0.0
10.042776683097806;10.386119972435376;10.042776683097806;10.171530723571777;30508;0.0;0.0
10.171532100050777;10.300285339355469;10.171532100050777;10.300285339355469;19863;0.0;0.0
10.300284194950825;10.429037419950495;10.171530969951156;10.257366180419922;50038;0.0;0.0
10.171531488704609;10.30028472027076;10.128613471984863;10.128613471984863;33088;0.0;0.0
10.300285339355469;10.386121377954016;10.171532100050777;10.300285339355469;131936;0.0;0.0
10.257367320056193;10.386121377954016;10.257367320056193;10.300285339355469;68712;0.0;0.0
10.429037167333679;10.429037167333679;10.171530723571777;10.171530723571777;253645;0.0;0.0
10.300283945452728;10.343201958944052;10.171530723571777;10.171530723571777;61646;0.0;0.0
10.300284964306133;10.300284964306133;10.171531729689548;10.214448928833008;198881;0.0;0.0
10.300285524545796;10.3432035446167;10.171532282926233;10.3432035446167;873655;0.0;0.0
10.429038856938398;10.901135444641113;10.386121655087095;10.901135444641113;276883;0.0;0.0
11.072806119222225;11.072806119222225;10.514874338882054;10.986970901489258;151757;0.0;0.0
10.90113505007734;11.02988910675049;10.729463793106264;11.029889106750488;88071;0.0;0.0
11.029889157840685;11.158642396517093;10.98697113875084;11.072806358337402;280160;0.0;0.0
11.115724377427249;11.115724377427249;10.98697113875084;11.072806358337402;292099;0.0;0.0
11.072806746904373;11.501985315677306;11.072806746904373;11.416150093078613;489776;0.0;0.0
11.072805100114056;11.072805100114056;10.6865446093832;10.729462623596191;869910;0.0;0.0
10.815299933760494;10.986971192364459;10.257367320056193;10.300285339355469;568722;0.0;0.0
10.386120466363534;10.729462953436272;10.257366419766464;10.557791709899902;378902;0.0;0.0
10.557791385337259;11.029887904494098;10.514873371124267;10.729462623596191;1131950;0.0;0.0
10.729463998831164;10.901135259093834;10.729463998831164;10.858217239379883;193393;0.0;0.0
10.901134865163181;11.072806119222225;10.815299647430214;10.986970901489258;233184;0.0;0.0
11.072805781477655;11.2873950471543;10.98697056636285;11.158641815185547;353292;0.0;0.0
