Open;High;Low;Close;Volume;Dividends;Stock Splits
7.420000076293945;7.697999954223633;7.420000076293945;7.697999954223633;199894;0.0;0.0
7.71999979019165;8.24899959564209;7.699999809265137;8.0;500192;0.0;0.0
8.39900016784668;8.39900016784668;7.999000072479248;8.100000381469727;905572;0.0;0.0
8.498000144958496;8.498000144958496;8.199999809265137;8.387999534606934;474884;0.0;0.0
8.5;8.5;8.020000457763672;8.295000076293945;587927;0.0;0.0
8.498000144958496;8.498000144958496;8.199999809265137;8.239999771118164;121195;0.0;0.0
8.49899959564209;8.49899959564209;8.10200023651123;8.222999572753906;51786;0.0;0.0
8.39900016784668;8.4399995803833;8.279999732971191;8.420000076293945;304753;0.0;0.0
8.399999618530273;8.399999618530273;8.199999809265137;8.199999809265137;52493;0.0;0.0
8.348999977111816;8.348999977111816;7.800000190734863;8.138999938964844;409484;0.0;0.0
8.347999572753906;8.347999572753906;8.10200023651123;8.199999809265137;175688;0.0;0.0
8.10200023651123;8.199999809265137;8.10200023651123;8.180000305175781;92471;0.0;0.0
8.270000457763672;8.270000457763672;8.199000358581543;8.199000358581543;89780;0.0;0.0
8.199999809265137;8.199999809265137;8.005999565124512;8.199000358581543;71129;0.0;0.0
8.00100040435791;8.196999549865723;7.89900016784668;8.15999984741211;129448;0.0;0.0
8.100000381469727;8.100000381469727;7.968999862670898;8.098999977111816;5122;0.0;0.0
8.25;8.25;7.800000190734863;8.0;8759;0.0;0.0
7.736999988555908;8.14799976348877;7.736999988555908;8.140000343322754;79;0.0;0.0
8.140000343322754;8.14799976348877;7.900000095367432;8.138999938964844;988796;0.0;0.0
8.14799976348877;8.14799976348877;8.0649995803833;8.119999885559082;40371;0.0;0.0
8.199999809265137;8.399999618530273;8.199999809265137;8.210000038146973;360527;0.0;0.0
8.319999694824219;8.399999618530273;8.0;8.300000190734863;215139;0.0;0.0
8.350000381469727;8.390000343322754;8.25;8.300000190734863;66659;0.0;0.0
8.390000343322754;8.449999809265137;8.0;8.347000122070312;317512;0.0;0.0
8.4399995803833;8.4399995803833;8.0;8.0;143773;0.0;0.0
8.350000381469727;8.350000381469727;8.0;8.100000381469727;47967;0.0;0.0
8.335000038146973;8.335000038146973;8.085000038146973;8.1899995803833;73112;0.0;0.0
8.300000190734863;8.300000190734863;8.050000190734863;8.270000457763672;27904;0.0;0.0
7.900000095367432;8.199999809265137;7.801000118255615;7.802000045776367;66296;0.0;0.0
7.949999809265137;8.098999977111816;7.88100004196167;8.098999977111816;13033;0.0;0.0
8.0;8.0;7.889999866485596;7.89900016784668;8377;0.0;0.0
7.690000057220459;7.999000072479248;7.500999927520752;7.989999771118164;1831;0.0;0.0
7.619999885559082;7.988999843597412;7.619999885559082;7.701000213623047;39672;0.0;0.0
7.89900016784668;7.89900016784668;7.448999881744385;7.449999809265137;339003;0.0;0.0
7.451000213623047;7.89900016784668;7.451000213623047;7.598999977111816;44807;0.0;0.0
7.460000038146973;7.638999938964844;7.349999904632568;7.349999904632568;97093;0.0;0.0
7.10099983215332;7.698999881744385;7.002999782562256;7.002999782562256;93344;0.0;0.0
7.0;7.798999786376953;7.0;7.433000087738037;137655;0.0;0.0
7.948999881744385;7.948999881744385;7.006999969482422;7.300000190734863;49521;0.0;0.0
7.300000190734863;7.5;7.199999809265137;7.5;39796;0.0;0.0
7.25;7.400000095367432;7.199999809265137;7.400000095367432;77276;0.0;0.0
7.400000095367432;7.499000072479248;7.400000095367432;7.499000072479248;6303;0.0;0.0
7.699999809265137;7.699999809265137;7.289999961853027;7.289999961853027;5324;0.0;0.0
7.10099983215332;7.889999866485596;7.021999835968018;7.889999866485596;165439;0.0;0.0
7.486000061035156;8.045999526977539;7.448999881744385;8.039999961853027;97774;0.0;0.0
7.900000095367432;7.901000022888184;7.800000190734863;7.800000190734863;13632;0.0;0.0
7.303999900817871;7.800000190734863;7.303999900817871;7.800000190734863;28935;0.0;0.0
7.800000190734863;7.800000190734863;7.800000190734863;7.800000190734863;0;0.0;0.0
7.599999904632568;7.699999809265137;7.599999904632568;7.699999809265137;75000;0.0;0.0
7.749000072479248;7.800000190734863;7.590000152587891;7.590000152587891;24190;0.0;0.0
7.800000190734863;7.989999771118164;7.650000095367432;7.650000095367432;41006;0.0;0.0
7.651000022888184;7.800000190734863;7.650000095367432;7.800000190734863;23762;0.0;0.0
7.800000190734863;7.900000095367432;7.699999809265137;7.900000095367432;21103;0.0;0.0
7.800000190734863;7.800000190734863;7.699999809265137;7.699999809265137;10621;0.0;0.0
7.650000095367432;7.650000095367432;7.5;7.598999977111816;9548;0.0;0.0
7.800000190734863;7.800000190734863;7.349999904632568;7.349999904632568;130730;0.0;0.0
7.5;7.798999786376953;7.2129998207092285;7.560999870300293;107153;0.0;0.0
7.789000034332275;7.789000034332275;7.789000034332275;7.789000034332275;500;0.0;0.0
7.35699987411499;7.5;7.355999946594238;7.5;6956;0.0;0.0
7.355999946594238;7.5;7.355999946594238;7.5;8186;0.0;0.0
7.679999828338623;7.679999828338623;7.289999961853027;7.449999809265137;16001;0.0;0.0
7.5;7.798999786376953;7.5;7.798999786376953;21983;0.0;0.0
7.510000228881836;7.800000190734863;7.510000228881836;7.510000228881836;147794;0.0;0.0
7.599999904632568;7.749000072479248;7.599999904632568;7.749000072479248;25670;0.0;0.0
7.749000072479248;7.749000072479248;7.749000072479248;7.749000072479248;0;0.0;0.0
7.210999965667725;7.699999809265137;7.210999965667725;7.699999809265137;61787;0.0;0.0
7.5;7.798999786376953;7.249000072479248;7.499000072479248;162120;0.0;0.0
