Open;High;Low;Close;Volume;Dividends;Stock Splits
104.9800033569336;104.9800033569336;100.0199966430664;100.0199966430664;1195;0.0;0.0
104.77999877929688;104.77999877929688;100.0199966430664;104.77999877929688;1854;0.0;0.0
104.77999877929688;106.4800033569336;103.0;105.0;1050;0.0;0.0
106.95999908447266;106.95999908447266;106.41999816894531;106.41999816894531;175;0.0;0.0
106.4000015258789;106.4000015258789;102.13999938964844;105.86000061035156;1099;0.0;0.0
104.5199966430664;104.5199966430664;103.5199966430664;103.5199966430664;1923;0.0;0.0
105.0;105.0;103.0199966430664;103.0199966430664;10522;0.0;0.0
103.9800033569336;105.0;102.69999694824219;102.69999694824219;41695;0.0;0.0
102.62000274658203;103.0;102.0;103.0;32078;0.0;0.0
104.9800033569336;105.0;103.0199966430664;104.95999908447266;802;0.0;0.0
104.94000244140625;104.95999908447266;104.94000244140625;104.95999908447266;225;0.0;0.0
104.95999908447266;104.95999908447266;104.95999908447266;104.95999908447266;0;0.0;0.0
104.95999908447266;104.95999908447266;104.95999908447266;104.95999908447266;0;0.0;0.0
103.0199966430664;105.0;103.0199966430664;105.0;663;0.0;0.0
103.94000244140625;103.94000244140625;103.0;103.0199966430664;10400;0.0;0.0
103.5999984741211;103.5999984741211;103.5999984741211;103.5999984741211;48;0.0;0.0
103.9800033569336;103.9800033569336;103.9800033569336;103.9800033569336;38;0.0;0.0
105.0;105.5;103.9800033569336;105.0;362;0.0;0.0
104.9800033569336;104.9800033569336;104.9800033569336;104.9800033569336;1;0.0;0.0
103.0;104.0;100.0199966430664;104.0;1065;0.0;0.0
102.30000305175781;103.9800033569336;102.30000305175781;103.9800033569336;31654;0.0;0.0
102.69999694824219;103.80000305175781;102.69999694824219;103.80000305175781;252;0.0;0.0
103.80000305175781;103.80000305175781;103.80000305175781;103.80000305175781;0;0.0;0.0
103.0;103.0;103.0;103.0;100;0.0;0.0
103.77999877929688;103.77999877929688;102.69999694824219;102.69999694824219;220;0.0;0.0
103.5;103.5;102.69999694824219;102.69999694824219;854;0.0;0.0
102.69999694824219;102.69999694824219;102.69999694824219;102.69999694824219;0;0.0;0.0
101.0;101.0;101.0;101.0;1000;0.0;0.0
102.5;102.5;100.87999725341797;101.0;42191;0.0;0.0
102.4800033569336;102.4800033569336;101.9800033569336;102.0;201203;0.0;0.0
102.0;102.0;102.0;102.0;0;0.0;0.0
102.0;102.0;102.0;102.0;0;0.0;0.0
101.12000274658203;101.12000274658203;101.12000274658203;101.12000274658203;72;0.0;0.0
101.12000274658203;101.12000274658203;101.12000274658203;101.12000274658203;15;0.0;0.0
101.12000274658203;101.12000274658203;101.12000274658203;101.12000274658203;0;0.0;0.0
101.9000015258789;101.9000015258789;100.0;100.0;2300;0.0;0.0
101.9000015258789;101.9000015258789;100.0;100.0;4682;0.0;0.0
101.0;101.0;97.0;101.0;1086;0.0;0.0
102.0;102.0;100.0;100.0;188;0.0;0.0
100.0;100.0;100.0;100.0;111;0.0;0.0
100.0;100.0;96.0;99.98999786376953;619;0.0;0.0
99.98999786376953;100.0;99.98999786376953;100.0;152;0.0;0.0
100.0;100.0;100.0;100.0;0;0.0;0.0
100.0;100.0;100.0;100.0;520;0.0;0.0
101.0;101.0;101.0;101.0;2;0.0;0.0
101.0;101.0;101.0;101.0;15;0.0;0.0
101.95999908447266;101.95999908447266;101.95999908447266;101.95999908447266;2;0.0;0.0
101.94000244140625;101.94000244140625;100.9000015258789;100.9000015258789;89;0.0;0.0
100.9000015258789;100.9000015258789;100.9000015258789;100.9000015258789;0;0.0;0.0
100.9800033569336;100.9800033569336;95.0;100.0;339;0.0;0.0
100.0;100.0;100.0;100.0;0;0.0;0.0
100.0;100.0;100.0;100.0;0;0.0;0.0
90.0;100.0;90.0;100.0;114;0.0;0.0
100.0;100.0;100.0;100.0;0;0.0;0.0
96.01000213623047;99.0;96.01000213623047;99.0;400;0.0;0.0
99.0;99.5;98.0;99.5;420;0.0;0.0
98.0;99.5;98.0;99.5;200;0.0;0.0
99.5;99.5;99.5;99.5;2030;0.0;0.0
99.5;99.5;99.5;99.5;0;0.0;0.0
99.5;99.5;99.5;99.5;36;0.0;0.0
99.5;99.5;99.5;99.5;0;0.0;0.0
99.48999786376953;99.5;99.48999786376953;99.5;945;0.0;0.0
97.5;97.5;97.0999984741211;97.0999984741211;9000;0.0;0.0
97.0999984741211;97.0999984741211;97.0999984741211;97.0999984741211;0;0.0;0.0
99.5;99.5;99.4000015258789;99.4000015258789;300;0.0;0.0
95.0;99.5;95.0;99.5;284;0.0;0.0
99.5;99.5;99.5;99.5;0;0.0;0.0
99.5999984741211;99.5999984741211;97.0;97.0;10;0.0;0.0
97.4000015258789;99.0;97.4000015258789;99.0;91;0.0;0.0
99.0;99.0;99.0;99.0;0;0.0;0.0
97.19999694824219;99.4000015258789;97.19999694824219;99.4000015258789;1847;0.0;0.0
97.19999694824219;99.4000015258789;97.19999694824219;99.4000015258789;22;0.0;0.0
99.5999984741211;99.5999984741211;99.5999984741211;99.5999984741211;400;0.0;0.0
99.5999984741211;99.5999984741211;99.5999984741211;99.5999984741211;0;0.0;0.0
99.4000015258789;99.4000015258789;99.4000015258789;99.4000015258789;100;0.0;0.0
99.0;99.0;99.0;99.0;30;0.0;0.0
98.80000305175781;98.80000305175781;98.80000305175781;98.80000305175781;130;0.0;0.0
99.5999984741211;99.5999984741211;98.80000305175781;98.80000305175781;58;0.0;0.0
99.19999694824219;99.19999694824219;99.0;99.0;430;0.0;0.0
98.0;98.0;98.0;98.0;400;0.0;0.0
